830,10,2002-09-11,,Quarta-feira,Figueirense,Vitória,Vitória,Orlando Scarpelli,0,2,SC,ES,ES
831,10,2002-09-12,,Quinta-feira,Corinthians,Goiás,Corinthians,Pacaembu,3,0,SP,GO,SP
832,10,2002-09-12,,Quinta-feira,Gama,Fluminense,Fluminense,Bezerrão,1,2,DF,RJ,RJ
833,10,2002-09-12,,Quinta-feira,Cruzeiro,Guarani,Guarani,Independência,0,2,MG,SP,SP
834,10,2002-09-12,,Quinta-feira,Botafogo-RJ,Juventude,Juventude,Maracanã,0,4,RJ,RS,RS
835,11,2002-09-14,,Sábado,Paraná,Athlético-PR,-,Couto Pereira,2,2,PR,PR,-
836,11,2002-09-14,,Sábado,Palmeiras,Bahia,Bahia,Parque Antártica,1,2,SP,BA,BA
837,11,2002-09-14,,Sábado,Internacional,Figueirense,Figueirense,Beira Rio,2,4,RS,SC,SC
838,11,2002-09-14,,Sábado,Santos,Grêmio,Santos,Vila Belmiro,2,0,SP,RS,SP
839,11,2002-09-15,,Domingo,Guarani,Corinthians,-,Brinco de Ouro,0,0,SP,SP,-
840,11,2002-09-15,,Domingo,Botafogo-RJ,Vasco,-,Maracanã,1,1,RJ,RJ,-
841,11,2002-09-15,,Domingo,Coritiba,Goiás,Coritiba,Couto Pereira,3,1,PR,GO,PR
842,11,2002-09-15,,Domingo,Cruzeiro,Paysandu,Cruzeiro,Independência,3,1,MG,PA,MG
843,11,2002-09-15,,Domingo,Juventude,Atlético-MG,Juventude,Alfredo Jaconi,1,0,RS,MG,RS
844,11,2002-09-15,,Domingo,São Caetano,Gama,São Caetano,Anacleto Campanella,4,0,SP,DF,SP
845,11,2002-09-15,,Domingo,São Paulo,Fluminense,São Paulo,Morumbi,6,0,SP,RJ,SP
846,11,2002-09-15,,Domingo,Vitória,Portuguesa,Vitória,Barradão,4,3,ES,SP,ES
847,12,2002-09-18,,Quarta-feira,Paysandu,Coritiba,-,Mangueirão,1,1,PA,PR,-
848,12,2002-09-18,,Quarta-feira,Bahia,São Paulo,Bahia,Fonte Nova,2,0,BA,SP,BA
849,12,2002-09-18,,Quarta-feira,Figueirense,Cruzeiro,Figueirense,Orlando Scarpelli,3,1,SC,MG,SC
850,12,2002-09-18,,Quarta-feira,Athlético-PR,Gama,Gama,Arena da Baixada,1,3,PR,DF,DF
851,12,2002-09-18,,Quarta-feira,Goiás,São Caetano,Goiás,Serra Dourada,3,0,GO,SP,GO
852,12,2002-09-18,,Quarta-feira,Ponte Preta,Palmeiras,Ponte Preta,Moisés Lucarelli,2,0,SP,SP,SP
853,12,2002-09-18,,Quarta-feira,Portuguesa,Botafogo-RJ,Portuguesa,Canindé,2,0,SP,RJ,SP
854,12,2002-09-18,,Quarta-feira,Vasco,Santos,Santos,São Januário,1,2,RJ,SP,SP
855,12,2002-09-19,,Quinta-feira,Atlético-MG,Paraná,Atlético-MG,Independência,4,1,MG,PR,MG
856,12,2002-09-19,,Quinta-feira,Corinthians,Vitória,Corinthians,Pacaembu,2,1,SP,ES,SP
857,12,2002-09-19,,Quinta-feira,Grêmio,Juventude,Grêmio,Olímpico Monumental,2,0,RS,RS,RS
858,13,2002-09-21,,Sábado,Santos,Goiás,-,Vila Belmiro,1,1,SP,GO,-
859,13,2002-09-21,,Sábado,Botafogo-RJ,Coritiba,Coritiba,Godofredo Cruz,0,2,RJ,PR,PR
860,13,2002-09-21,,Sábado,Portuguesa,Cruzeiro,Cruzeiro,Canindé,0,1,SP,MG,MG
861,13,2002-09-21,,Sábado,Figueirense,Palmeiras,Figueirense,Orlando Scarpelli,1,0,SC,SP,SC
862,13,2002-09-22,,Domingo,Vasco,Internacional,-,São Januário,1,1,RJ,RS,-
863,13,2002-09-22,,Domingo,Guarani,Juventude,-,Brinco de Ouro,0,0,SP,RS,-
864,13,2002-09-22,,Domingo,Athlético-PR,São Paulo,-,Arena da Baixada,1,1,PR,SP,-
865,13,2002-09-22,,Domingo,Corinthians,Paraná,Corinthians,Pacaembu,2,1,SP,PR,SP
866,13,2002-09-22,,Domingo,Atlético-MG,Flamengo,Flamengo,Mineirão,0,3,MG,RJ,RJ
867,13,2002-09-22,,Domingo,Grêmio,Vitória,Grêmio,Olímpico Monumental,4,0,RS,ES,RS
868,13,2002-09-22,,Domingo,Paysandu,Ponte Preta,Paysandu,Mangueirão,4,3,PA,SP,PA
